customer_id,tenure_months,monthly_usage,subscription_plan,monthly_revenue,support_tickets,last_login_days,payment_delay,churn
210,58,38.40347720637432,Enterprise,50,2,35,1,0
4277,30,53.97368201624795,Basic,20,1,0,1,0
4011,35,69.04794690293656,Basic,20,1,37,0,0
3008,28,9.037750865301575,Pro,120,1,51,0,1
2104,48,102.22956214180348,Basic,20,2,7,1,0
4119,33,155.89519215097312,Basic,20,2,48,0,0
2955,32,107.72367826300116,Pro,120,0,1,2,0
4266,30,32.19219423258386,Basic,120,0,38,2,1
2761,34,106.2621954328116,Basic,50,0,29,1,0
2417,13,274.49585242013234,Basic,50,2,10,0,0
900,28,100.01908147418165,Basic,50,4,30,0,0
3293,1,44.780593277425226,Basic,20,1,15,0,0
1564,2,317.00920735163754,Basic,50,2,17,1,0
3044,2,151.30559306705442,Pro,50,0,20,0,0
3288,13,144.23801323309468,Basic,120,2,32,0,0
1611,8,116.28236170284012,Pro,50,0,50,1,0
3709,15,201.9188124472257,Enterprise,50,4,36,0,0
4061,59,129.0547310518493,Basic,50,0,59,0,0
3287,8,48.62078630948088,Pro,20,1,32,1,0
2438,19,80.85585914824675,Basic,20,1,30,0,0
3993,58,22.580309058796523,Pro,20,2,53,0,1
2437,18,128.11313418154978,Pro,50,2,57,0,0
1211,9,110.37804659226488,Basic,120,4,30,1,0
4799,36,88.07213057870017,Basic,50,2,56,0,0
1264,43,172.9690035123261,Enterprise,20,2,8,0,0
421,49,117.54074666547076,Pro,120,0,38,0,0
3099,2,20.287197432808764,Basic,20,1,37,1,0
2045,59,76.143033976434,Enterprise,120,1,25,0,0
2564,54,67.81902116974014,Pro,20,2,40,1,0
4612,29,63.50088976884265,Basic,120,0,19,1,0
2097,19,113.51168488865224,Enterprise,50,4,33,0,0
3720,58,100.71515152688328,Pro,120,3,45,0,0
2390,12,115.79142242935932,Enterprise,120,2,16,1,0
4262,25,43.77434927528076,Pro,50,2,5,2,0
2958,38,27.1218075334168,Pro,20,0,16,1,0
1120,22,246.95096609793512,Pro,120,1,0,1,0
4690,2,124.24565125903496,Pro,120,1,18,2,0
1727,27,29.343192004331858,Pro,20,1,58,0,0
1468,26,107.32958490709991,Basic,20,2,4,1,0
263,37,41.90578166473047,Pro,120,3,43,0,0
4565,24,25.549895498773488,Pro,50,2,2,1,0
234,24,77.08156017143062,Basic,50,2,18,1,0
3770,57,151.5154273007978,Enterprise,120,1,35,1,1
3728,24,31.679831626896853,Basic,50,1,56,2,0
1348,14,92.03214794925452,Basic,120,1,25,0,0
245,58,79.08244197351534,Pro,120,3,26,1,0
4060,9,90.06513310286815,Pro,20,1,44,0,0
1724,57,109.3117144281793,Basic,50,0,37,0,0
1212,55,51.11370040301886,Enterprise,120,3,1,1,0
3129,32,152.21266881654282,Pro,20,0,59,0,0
2776,43,47.77150012534687,Pro,20,2,21,1,0
680,29,9.556661936000358,Enterprise,120,2,47,1,1
3443,56,233.17365379725857,Enterprise,20,1,55,1,0
430,35,160.05358318474725,Basic,50,3,53,1,0
628,16,204.16236308392575,Enterprise,120,1,6,1,0
3890,46,100.15779345193062,Basic,50,1,48,0,0
1166,10,111.4729372124272,Pro,20,0,27,1,0
4773,18,56.606279662085825,Basic,20,1,1,0,0
27,2,103.18532297940972,Pro,20,2,49,1,0
2195,35,24.40989233809132,Basic,20,0,34,0,0
4685,55,121.14752963224925,Enterprise,20,2,6,1,0
2213,34,80.67011748215846,Basic,20,3,6,2,1
679,11,94.62099439116868,Basic,120,1,20,0,0
2903,32,85.66413569194846,Basic,50,0,49,2,0
3971,27,243.72365945883593,Pro,120,3,5,1,0
1688,25,101.85267220336056,Pro,120,0,23,0,0
4811,37,54.24038195654038,Basic,50,3,4,0,0
635,20,80.85926288497942,Enterprise,120,3,21,0,0
1451,28,38.4779741812392,Enterprise,120,2,48,1,0
61,9,97.89884671239288,Basic,50,2,57,1,0
2361,26,37.036193157814175,Basic,120,2,19,0,0
4499,35,165.72972275037392,Pro,120,0,42,0,0
363,20,175.42854491570924,Enterprise,120,2,24,0,0
4597,8,110.977240369256,Basic,120,5,46,2,0
1427,26,47.62917186834707,Pro,50,3,31,0,1
329,26,86.0556400224205,Enterprise,20,2,49,1,0
1998,46,198.83623062935553,Basic,50,2,57,1,0
3776,51,117.30847081392352,Basic,120,5,20,0,0
3087,21,149.84395110239487,Basic,20,2,23,0,0
4327,12,85.15085504599628,Basic,120,0,19,0,0
571,1,15.33600600288442,Pro,50,1,53,1,0
482,24,123.16956889996362,Basic,20,1,30,1,0
3613,43,3.395459113721897,Basic,50,0,58,0,0
4002,53,85.30788547394874,Basic,120,2,36,0,0
3814,2,69.94576203569072,Pro,120,0,42,1,1
593,46,136.2255578611272,Basic,20,2,28,1,0
3909,5,24.28343387763143,Basic,50,2,52,1,0
1667,58,75.75653086324829,Enterprise,120,2,5,1,0
188,29,151.7055731920395,Pro,120,0,28,1,0
1818,17,132.6624881228599,Pro,50,0,36,0,0
3059,22,60.96722953848469,Basic,20,1,28,1,0
3135,20,32.32120409401262,Basic,20,3,40,1,0
3184,39,48.4816443508384,Basic,50,0,15,1,0
855,41,189.46309856718617,Basic,120,1,55,0,0
1612,34,67.2000561200173,Pro,120,1,55,0,0
3036,36,24.1119670444212,Pro,20,2,16,1,0
2226,52,80.26080276726314,Pro,20,6,33,1,0
2173,50,154.40411602034837,Basic,120,5,49,1,1
4484,51,57.10015645867843,Basic,20,2,31,0,0
3666,30,72.20690961302654,Basic,50,3,40,0,0
2527,59,72.06866449874128,Basic,20,1,50,1,0
365,48,109.84097243870896,Pro,120,2,15,2,0
3969,30,182.4355259103001,Pro,120,3,40,0,0
3295,51,72.7721167678354,Basic,20,2,8,0,0
1829,31,163.99073814739583,Basic,50,0,6,0,0
2499,26,151.45381548674916,Basic,50,1,10,0,0
1249,19,68.72665414180187,Basic,50,4,18,0,0
3347,58,84.3221139677192,Pro,20,1,43,0,1
1913,2,172.40089697474457,Pro,50,1,21,0,0
4356,58,34.31513375832817,Basic,20,1,48,0,0
3217,45,116.9430645629672,Pro,20,1,9,0,0
649,40,183.14478817530824,Basic,20,2,59,2,0
3042,41,95.00777542888086,Pro,20,0,29,0,0
597,16,28.406405818539525,Basic,120,0,40,0,0
2747,3,112.36845687081951,Basic,20,2,24,0,1
1587,55,67.88386960669494,Pro,120,2,12,1,0
1521,22,2.5696965432474412,Basic,20,1,10,2,0
2444,59,57.5268399586714,Basic,120,4,55,0,0
3902,28,68.32048056700077,Basic,50,1,29,0,0
4045,22,60.94910606194717,Basic,50,0,53,1,0
1008,51,183.4357789276312,Pro,50,3,58,1,0
3459,16,74.36525172713687,Enterprise,20,2,39,0,0
761,35,15.340294427952983,Basic,20,2,42,0,1
656,31,12.286654588746206,Pro,50,1,4,0,0
1137,23,7.996298292174754,Basic,20,0,20,0,0
3807,27,36.4450823442695,Basic,120,4,51,0,1
1270,10,55.163008746421816,Basic,120,0,4,2,0
1396,52,151.70909851199852,Basic,120,1,45,0,0
3963,48,141.72630254403597,Basic,120,1,23,0,0
1140,47,65.58864114403377,Enterprise,120,3,55,0,0
4412,12,136.38277448149313,Pro,20,0,45,0,0
183,23,114.05430237699592,Basic,20,1,7,2,0
4460,52,52.589743978612105,Basic,50,1,31,1,0
2811,36,111.47924808886128,Basic,120,3,47,0,1
4654,1,19.08106560000488,Pro,20,1,25,0,0
4433,43,93.32724335837769,Pro,50,1,59,0,1
4906,35,37.29557225408595,Pro,20,2,22,0,0
1011,34,152.24277887197368,Basic,50,1,26,1,0
3021,20,83.32863085106015,Basic,50,2,59,0,0
1385,59,88.20382852338037,Pro,20,2,8,0,0
2368,46,42.809571178794734,Basic,120,0,53,0,0
2622,47,59.953116180727264,Basic,20,1,50,0,0
3069,42,152.54214112660048,Basic,120,2,59,0,1
2876,39,107.93232220429076,Basic,20,1,50,1,0
786,29,67.97548037080728,Basic,120,1,54,0,0
4772,26,34.26210491466885,Pro,50,1,46,1,0
2234,27,206.378894344537,Basic,20,0,42,0,0
2135,14,76.5032117025558,Enterprise,120,2,30,1,0
1527,7,234.74918872727775,Enterprise,20,2,37,0,0
1571,51,122.7192237942367,Pro,50,3,11,0,0
3560,24,217.5299722770156,Pro,50,1,13,0,0
1026,15,59.227980493049714,Basic,20,0,33,0,0
3928,44,93.28195961264014,Basic,50,0,50,1,1
359,8,127.44018465992345,Basic,120,1,46,1,0
4781,8,195.02268626282793,Basic,120,4,36,0,0
433,24,48.066060063373385,Basic,120,2,6,0,0
3317,58,157.86331068500922,Basic,120,2,21,0,0
3705,56,31.373652986290946,Pro,20,1,24,0,0
4555,44,24.4531749080233,Enterprise,50,2,2,0,0
3270,8,53.15990459313283,Pro,20,4,13,0,0
3143,23,23.518822845490902,Basic,50,2,22,1,0
1711,34,34.349588599013586,Basic,50,0,39,1,0
3415,11,83.0598118059763,Basic,20,1,31,0,0
3063,37,126.61441119611358,Basic,120,2,56,0,0
2093,45,37.7750698482904,Pro,120,3,19,1,0
1099,26,71.30010766133027,Enterprise,20,1,14,2,1
827,28,43.26531063080904,Pro,50,1,9,1,0
3506,6,123.41556128614104,Basic,50,3,42,0,0
3617,45,74.04515519076512,Basic,120,2,49,0,0
4935,12,145.10650803619694,Basic,50,2,23,1,0
2720,15,35.552695362995365,Pro,120,2,24,0,0
4882,23,40.82990395265213,Pro,120,1,36,1,0
4518,8,135.43606963717696,Basic,20,3,47,1,0
561,1,40.208280130045914,Pro,120,0,40,1,0
893,54,77.51370997847846,Basic,120,1,40,0,0
2539,36,102.2260880701402,Basic,120,3,51,2,0
1010,38,68.46029774726374,Basic,120,1,29,1,0
3821,42,91.08677021935011,Pro,20,1,0,1,0
89,34,74.23941412077627,Pro,20,0,37,0,0
1540,32,175.04487838393123,Basic,20,1,25,1,0
2930,42,109.97183645017785,Pro,20,3,4,1,0
3394,58,156.7444122685781,Basic,20,1,15,0,0
600,48,94.59441266241777,Basic,120,2,50,0,1
2856,26,69.11692639530685,Pro,50,1,51,2,1
4910,54,98.74039773215154,Enterprise,20,1,10,0,0
2371,15,10.125886200117224,Basic,50,1,12,0,0
2555,41,69.50885230973091,Enterprise,20,2,27,1,0
2336,12,24.274433831954365,Pro,120,1,11,0,0
1273,10,48.445671549428795,Enterprise,120,3,23,1,0
4140,15,74.29935188497507,Basic,20,2,35,1,0
4918,46,22.559448175644963,Basic,20,2,21,0,0
71,47,134.15451709473723,Basic,20,1,51,1,0
3855,42,66.77677142816219,Basic,120,1,20,0,0
3480,2,154.49283858950344,Basic,120,1,33,0,1
1530,41,29.929307870042095,Basic,120,3,28,1,0
2273,53,74.53650001390601,Pro,50,1,57,1,0
126,17,54.54139354003528,Pro,50,2,50,1,1
2264,15,55.12856186439213,Enterprise,50,0,9,2,0
134,39,86.19765475920529,Basic,50,1,48,1,0
2532,35,70.12408792617147,Pro,50,1,16,2,0
1048,43,129.50067223779405,Pro,120,1,23,1,0
517,54,72.35056522307572,Basic,120,2,47,0,0
2422,19,78.67316665892983,Basic,50,2,35,2,1
1114,49,82.10039688978844,Pro,20,2,52,1,1
3214,21,12.085632890868412,Basic,120,1,19,0,0
2636,8,54.425851993032225,Basic,50,1,6,1,0
1703,11,281.70341669564874,Pro,120,3,51,0,0
3854,18,79.02949489222519,Pro,120,1,56,0,0
1512,7,27.512364774001817,Basic,20,2,40,1,1
3492,12,205.7247669847152,Pro,20,0,58,0,0
1404,4,103.45362617303908,Basic,20,0,49,0,1
961,19,80.67627000161379,Pro,120,1,12,1,0
639,35,43.52684145605008,Pro,120,3,58,0,0
2556,1,151.84850202097587,Basic,20,1,55,1,1
2787,36,99.0047348708462,Pro,120,1,0,0,0
2982,58,54.30741981356112,Basic,20,2,43,0,1
1720,42,77.96365389205219,Basic,20,4,15,1,1
1974,58,127.51543288596616,Pro,20,1,55,1,0
4581,47,74.08328872677616,Basic,20,2,2,1,0
2596,35,93.27144929840172,Enterprise,20,1,54,0,1
3601,11,40.183209747225575,Basic,20,0,27,0,0
4571,51,52.21657459423273,Pro,120,2,50,0,0
1845,41,17.222961051802194,Enterprise,120,1,5,1,0
4599,38,21.182570211187876,Basic,50,0,29,0,0
155,1,227.60461630354607,Enterprise,120,0,4,0,0
838,45,41.98654262884938,Basic,120,0,17,1,0
3233,26,148.26077586009453,Pro,50,1,4,0,0
1930,52,67.01152339172826,Pro,50,0,31,1,0
2279,52,150.14884149170874,Basic,20,1,41,0,0
526,39,35.72894047415059,Basic,50,3,28,0,0
2643,32,120.61792104524456,Pro,120,1,47,1,0
2525,6,243.98781818419224,Pro,120,2,1,0,0
3428,15,15.212206694446614,Pro,120,0,35,0,0
1469,46,78.5249856909073,Basic,20,1,21,0,0
4390,47,31.18493705621234,Pro,20,1,49,2,0
2095,6,125.0020627881526,Basic,120,3,21,1,0
4236,11,185.2051902495616,Pro,120,3,48,2,1
3199,2,117.25227239575057,Pro,20,2,42,0,1
4767,57,260.42001775305107,Basic,50,1,55,0,0
52,21,31.06985591285618,Basic,120,2,30,0,0
4541,17,43.66096304805512,Basic,20,2,16,1,0
4324,2,30.694610737489203,Basic,20,4,29,0,1
1887,44,47.091855202845686,Enterprise,50,2,37,1,0
4025,46,103.4056870458306,Pro,50,3,54,0,0
3470,42,61.202447642552634,Pro,120,0,30,0,0
1806,44,109.18122827890984,Basic,50,3,40,0,0
2978,52,81.2321150176857,Basic,50,2,51,0,0
390,17,95.6144377045256,Basic,50,0,24,0,0
3426,29,120.26626884663844,Basic,20,6,33,1,1
1958,18,169.58637558414546,Basic,20,2,0,0,0
2165,30,109.34668342664244,Pro,50,4,27,0,0
90,10,217.16434309756897,Enterprise,20,1,28,1,0
2734,35,153.4360452139443,Basic,20,1,48,0,1
4419,50,132.61211097348067,Basic,50,0,11,2,0
1563,50,47.6473159520773,Enterprise,120,1,52,0,0
3168,7,44.100351665937424,Basic,20,4,1,0,0
1448,8,39.31261314523556,Enterprise,50,2,22,1,0
4019,27,74.03834320199125,Basic,20,2,38,0,0
1649,11,9.503244787838147,Basic,20,3,43,1,1
4214,21,191.897155483797,Basic,120,0,19,0,0
2429,55,147.41275679456078,Pro,120,2,16,0,0
2034,47,64.34470520993749,Pro,20,2,12,1,0
2750,8,229.41674690137685,Enterprise,50,2,3,0,0
1240,26,85.92177221015245,Pro,50,2,32,0,0
2452,15,55.03533221311557,Basic,50,1,37,0,0
2200,11,4.020358368674821,Pro,120,0,41,1,1
2534,5,32.91293717474643,Enterprise,20,2,51,2,0
4903,36,59.40252185056074,Basic,120,3,35,0,0
2321,38,186.50326188397693,Basic,20,7,45,0,1
3329,28,42.02336241358856,Basic,50,1,6,0,0
3054,4,89.09266637415895,Basic,50,9,7,2,0
2537,12,88.05217939736792,Basic,20,2,55,0,0
3980,56,30.48306223463656,Pro,120,2,25,0,0
4552,26,87.24434142623132,Pro,50,2,3,0,0
3530,4,153.10267444026414,Basic,120,0,38,0,0
1992,20,44.88829987563941,Basic,50,1,2,1,0
18,24,44.991229439307816,Basic,50,2,11,0,0
3571,45,102.73609949683387,Basic,20,1,38,2,0
885,58,37.73978619983925,Basic,120,1,10,0,0
3076,42,35.405761646556144,Basic,20,2,26,0,0
1736,45,44.7832788326926,Pro,20,1,53,1,0
3487,22,9.677440608311526,Basic,120,2,37,1,0
2070,18,99.01006411864137,Enterprise,50,2,55,0,0
1326,45,94.59215020501291,Basic,20,2,56,1,1
2617,29,40.41322135910234,Pro,50,2,52,2,0
4817,33,68.4167863385494,Pro,50,1,10,2,0
2639,1,82.38808336493345,Pro,20,0,58,0,1
1642,29,44.80915464323567,Basic,20,0,58,0,0
2237,44,103.66459826495364,Basic,50,2,48,0,0
4804,19,78.82381950986958,Basic,20,1,15,3,0
2185,56,15.699437774384114,Basic,50,1,45,1,0
4373,59,112.83603644342062,Basic,20,4,2,0,1
2228,2,175.0229903023851,Basic,20,3,39,0,1
1154,57,62.3422642377393,Basic,50,3,44,0,0
419,4,135.13048668365514,Basic,20,0,53,1,1
2929,38,85.64579897930793,Basic,20,1,35,0,0
3033,52,55.58350797837037,Pro,120,2,36,1,0
2247,6,149.98155727522789,Pro,50,1,3,0,0
169,15,195.6998584220501,Pro,50,4,56,1,0
2994,57,37.342315309118874,Basic,50,1,44,0,0
903,13,193.3513724005423,Enterprise,120,1,27,0,0
2176,17,35.252269440630116,Basic,50,0,58,1,0
4212,26,81.46825912288162,Pro,20,0,25,2,0
99,57,57.59237493124228,Basic,120,3,31,0,0
4677,45,32.605265314771856,Basic,20,2,5,0,0
1739,21,240.04187262414948,Pro,120,0,53,1,1
4399,47,25.636010480951622,Basic,120,5,22,0,0
3082,7,87.43485975898622,Basic,20,2,14,0,0
3038,23,200.66966923347923,Basic,50,2,17,1,0
1932,49,85.0603618715337,Enterprise,50,3,44,1,0
2420,51,235.53034203808812,Pro,120,1,0,1,0
4941,25,33.18448400118834,Basic,50,1,49,0,0
3228,11,58.7147486942312,Basic,50,1,29,0,0
3619,17,85.15971893570361,Pro,20,2,28,0,0
4455,49,14.718375264862612,Basic,50,3,50,0,0
995,30,31.406559243045773,Enterprise,120,0,13,0,0
3504,31,314.9885093536212,Pro,20,0,39,1,1
2332,51,13.572688194404432,Pro,50,2,17,0,0
2722,12,4.431873352219084,Pro,120,4,42,0,1
4857,18,138.60666694943814,Basic,50,1,52,1,0
2123,23,217.40593814704624,Pro,120,3,35,2,0
1710,38,50.68528425894533,Pro,20,0,51,0,0
4676,34,114.16780697435988,Basic,20,0,45,0,1
3200,27,13.874151390729198,Basic,50,5,44,0,0
257,49,41.585945700717694,Basic,20,1,12,0,0
4821,55,43.29234872886828,Basic,20,1,45,0,0
856,49,146.00734685690017,Basic,20,0,56,0,0
1574,8,254.53406107026777,Basic,20,1,25,1,0
4887,24,64.57047846326041,Pro,120,1,40,1,0
2052,12,18.15071748027037,Pro,50,1,32,1,0
4482,32,106.58253556446114,Basic,50,0,19,0,0
4606,31,95.22615202012209,Pro,20,1,45,0,0
3324,10,88.95774515386688,Pro,20,0,12,0,0
2790,15,21.78465364741085,Basic,20,0,4,1,0
1838,25,61.84458410424241,Pro,50,2,5,0,0
198,42,56.29391875670856,Enterprise,20,1,24,1,0
396,22,66.41799307492165,Basic,20,0,6,0,0
2729,25,63.499007007805645,Pro,20,0,8,0,0
300,59,83.64441728059995,Enterprise,50,1,31,1,0
972,1,2.025935372217773,Basic,20,0,21,0,0
4066,52,99.74921042548944,Basic,50,1,1,1,0
548,58,35.547674869101854,Pro,50,1,44,1,0
2519,56,55.975457430943365,Basic,50,2,58,1,0
3795,46,26.457055609142643,Pro,20,1,3,0,0
3911,3,170.88764916320795,Basic,50,4,35,0,1
114,45,162.68396875505334,Basic,20,0,53,0,0
394,59,94.70452675565843,Pro,50,2,7,0,0
2875,36,161.29677012514674,Basic,120,2,31,0,1
1780,43,21.152778008967672,Pro,50,3,1,0,0
3508,19,199.24487333951777,Basic,20,0,3,1,0
1985,34,143.7222943587899,Pro,120,1,8,0,0
3163,21,127.3498328552378,Basic,120,3,25,1,0
2490,12,58.21281125606923,Basic,50,1,7,1,0
260,28,62.62371661453189,Basic,120,3,59,1,0
3378,58,175.68147952655636,Enterprise,20,0,31,1,0
2454,7,45.511471344950664,Pro,50,2,59,1,0
116,25,113.97651603824298,Pro,20,1,49,0,0
53,9,137.93603820386178,Pro,20,1,51,0,0
2498,35,63.66904678305576,Pro,120,2,29,1,0
4300,51,55.81359646905064,Basic,120,1,29,1,0
4308,9,64.85715530076466,Pro,20,1,38,0,0
2997,12,70.81185165184833,Basic,50,4,29,0,0
2142,13,69.84310434188956,Pro,20,4,55,2,1
1948,1,49.31590267874111,Basic,50,3,50,0,0
2585,20,74.5919348598092,Pro,120,0,35,0,0
574,5,359.06415461329044,Basic,120,2,44,2,1
4860,44,62.652712546634206,Pro,50,1,50,0,0
3734,12,110.20737796240078,Basic,120,0,8,1,0
3758,34,94.74404526568276,Pro,20,2,4,2,0
2414,12,17.800769158716236,Basic,120,4,21,1,1
4243,1,162.81710370332777,Basic,20,3,17,1,0
1908,33,37.81236710739929,Pro,120,2,57,3,1
813,3,93.70827595817964,Basic,120,3,16,0,0
2571,37,185.30195106046196,Pro,120,2,53,0,0
2494,40,132.73299368890864,Basic,50,1,12,1,0
3774,16,127.50922610012572,Basic,20,1,41,0,0
564,32,56.73615957776252,Basic,120,1,42,0,1
4218,43,68.64246804848126,Pro,20,2,3,2,0
3247,21,12.53710277012592,Basic,120,1,36,1,0
292,33,170.29771560099036,Basic,50,1,7,1,0
1461,22,103.11198073307096,Basic,50,2,29,0,0
3142,2,152.9625149423985,Basic,50,1,32,1,1
1954,56,75.27701413124686,Pro,20,2,35,0,0
1478,40,106.09803590102682,Basic,20,0,52,0,0
4996,25,106.15541695643388,Pro,50,3,59,1,0
3234,4,35.23142142545673,Basic,120,2,53,1,1
1776,20,9.773067576853302,Enterprise,20,2,23,2,1
3611,3,27.932053639610245,Enterprise,20,1,27,1,0
4342,57,259.0444101471616,Pro,120,1,6,1,0
2174,4,42.76876557679423,Pro,20,2,51,2,0
3149,34,53.12724010070298,Basic,20,1,36,0,0
512,49,174.79342352818654,Basic,20,0,57,1,0
3939,22,58.64004950144712,Basic,50,0,1,1,0
3339,3,125.36265262115668,Enterprise,120,0,15,0,0
3584,47,87.85722762585704,Basic,20,3,26,1,0
2377,40,209.97365653043437,Basic,50,1,41,1,0
3721,21,106.186929955942,Pro,50,2,10,0,0
1410,51,75.36045844607537,Basic,20,4,56,0,1
182,37,24.676538871963427,Basic,120,2,42,0,0
934,59,137.86426945176603,Pro,120,2,49,0,0
4410,52,20.503110482549825,Basic,20,2,12,1,0
1602,54,30.358630110246203,Enterprise,50,1,40,0,0
4652,5,78.4518382808726,Basic,50,3,41,0,1
1766,47,63.66827523953328,Enterprise,20,1,29,0,0
1370,27,72.32515251472248,Basic,120,4,26,1,0
3439,22,76.12815748250105,Pro,20,2,54,1,0
1019,51,75.20190201519213,Pro,20,4,34,1,1
3209,56,160.9819221032104,Basic,20,2,28,2,0
1912,44,54.37996962747806,Pro,50,0,21,1,0
16,36,177.90256063045115,Pro,50,1,31,0,0
4118,44,77.53312183617138,Enterprise,50,4,48,0,1
3503,51,89.97559815445885,Enterprise,20,2,15,0,0
3653,46,122.12880200968064,Basic,50,4,37,0,0
644,37,231.69957326331212,Basic,50,0,50,0,0
3380,50,108.32493255320446,Pro,20,1,28,2,0
2855,9,143.9619542868874,Enterprise,120,3,18,0,0
230,33,69.73155988212213,Pro,50,0,29,0,0
2671,33,177.4937972161826,Basic,20,2,3,0,0
63,53,89.03275606034164,Enterprise,20,1,38,0,1
2681,26,14.486927543054346,Pro,50,1,48,0,0
3679,31,327.8183308444253,Basic,120,1,32,1,1
2635,55,69.20521293531927,Enterprise,20,1,17,1,0
3526,21,9.30719003096756,Enterprise,20,1,13,2,0
3665,42,81.86014581812033,Pro,20,0,37,0,0
4891,18,40.38492087091461,Basic,20,2,59,1,1
4627,30,275.7720628979578,Pro,20,0,7,0,0
3626,35,114.01062831323866,Basic,50,1,22,0,0
696,18,117.59207453333065,Basic,50,1,3,0,0
2352,2,49.82573574872229,Basic,50,1,7,1,0
256,59,104.58479628082677,Basic,120,1,17,0,0
4614,43,150.39218777587195,Pro,120,2,34,2,1
4999,45,164.1791056633543,Enterprise,120,2,1,2,0
1855,26,139.44558607384812,Basic,120,2,21,0,0
1355,6,60.080996890501794,Pro,120,1,29,1,0
2354,33,112.74324364194266,Pro,20,2,32,2,0
3370,40,113.85068265671065,Basic,120,0,57,1,1
3359,53,29.302011371532775,Enterprise,20,3,4,1,0
534,35,9.940824707455368,Pro,50,2,4,1,0
2952,5,194.496508127004,Basic,50,1,39,1,0
2058,5,154.5957956553338,Basic,20,1,0,0,0
4907,13,297.6072212507706,Pro,120,3,31,1,0
3023,22,68.43657023354915,Basic,20,2,6,2,0
4861,41,99.06158516247092,Enterprise,20,0,18,1,0
1631,18,69.93276280799039,Pro,20,0,52,1,0
2122,31,85.46981156050833,Basic,120,0,46,0,1
722,49,51.95295010540616,Enterprise,20,4,44,1,0
2612,59,20.088268801570894,Pro,20,1,43,2,0
2975,34,172.70227621209057,Basic,20,2,23,1,0
4127,24,153.15141356016102,Basic,20,2,23,1,0
1279,20,193.13125450030583,Basic,120,1,46,0,0
3074,30,208.7960358104156,Basic,20,0,41,1,1
3965,17,138.01085597551227,Pro,50,2,47,0,0
2409,42,32.157328356030874,Basic,120,1,55,0,0
206,44,94.167446612164,Basic,120,2,15,0,0
3284,1,26.53206607593155,Enterprise,50,2,10,1,0
4795,27,232.46649835879177,Enterprise,120,0,26,0,0
4525,19,101.38832571647704,Pro,50,2,11,1,0
1145,35,77.58039251920091,Pro,20,1,22,1,0
3987,1,96.71014974992455,Enterprise,20,1,7,0,1
4586,35,127.06268045840244,Pro,20,2,14,1,0
3201,21,116.2038243745523,Basic,20,1,20,0,0
2796,34,114.8362255378934,Basic,20,3,7,0,0
2410,14,132.25693045774892,Basic,120,1,34,0,0
2447,10,83.60872557725978,Basic,120,1,58,0,0
974,40,22.14650656077612,Basic,120,1,34,2,0
2691,13,216.70061932454837,Basic,20,2,59,2,1
4517,21,153.50886589382128,Pro,120,0,22,2,0
3760,46,40.63267422881025,Basic,120,1,55,1,0
342,55,65.3557447056281,Basic,120,3,36,1,0
372,18,162.1269165887946,Basic,50,1,35,0,0
3239,40,115.4464726834696,Basic,50,2,11,0,0
94,48,59.17016449823434,Enterprise,120,1,38,1,0
4819,25,84.83041595777776,Basic,120,1,40,1,0
4698,39,28.69582715155159,Enterprise,120,4,23,2,1
4450,23,294.6941124776281,Basic,120,1,10,0,0
5,43,96.05326699416594,Pro,20,3,44,1,0
4981,16,58.08621871615023,Pro,120,2,28,0,0
4446,37,177.7435082730463,Basic,50,2,57,1,0
1261,11,40.86791589141604,Pro,20,2,32,0,1
4618,42,197.5784677774355,Pro,20,1,22,0,0
4084,41,187.97331066275967,Pro,120,2,29,1,0
2793,13,94.78614944486968,Basic,120,1,23,2,0
3988,8,272.64820432971294,Basic,120,1,39,1,0
3685,9,172.90442059104805,Pro,120,1,47,0,0
1717,12,37.76355816819558,Pro,20,1,9,0,0
1505,59,86.51919002937404,Pro,120,2,25,0,0
4982,43,170.11715430168437,Basic,20,1,41,0,0
2277,46,4.11977819759152,Basic,50,2,27,1,0
355,24,228.22653692204443,Basic,120,1,3,0,0
2886,5,42.38353461339866,Basic,20,1,31,1,0
1169,45,42.94685154130942,Basic,50,0,44,2,0
2403,6,117.93209694859496,Pro,20,4,46,1,0
412,33,40.88237595973253,Basic,50,2,44,2,0
4405,38,53.87587851464373,Basic,20,0,41,0,0
2552,10,31.880858020972013,Basic,20,2,2,0,0
3849,47,70.74515532449543,Basic,20,3,14,1,0
1458,14,61.142295830843786,Basic,20,0,3,1,0
3079,6,205.09977560119404,Pro,20,3,0,0,0
3100,25,101.8886689011014,Enterprise,50,2,41,2,0
3465,1,59.02228743007233,Pro,50,1,31,0,0
381,33,367.696749495685,Pro,50,1,3,0,0
54,39,10.465972559283026,Pro,50,0,25,0,0
4771,29,63.02348931773074,Pro,120,0,6,0,0
4131,45,73.56492766820651,Pro,120,2,35,0,1
3542,37,39.435384070761216,Pro,50,2,13,1,0
2299,9,33.451782703150926,Basic,120,1,57,0,0
844,54,107.84398918572028,Pro,20,3,6,1,0
2595,55,46.356206651016734,Basic,20,2,36,2,0
2656,30,28.179553235294375,Basic,120,3,45,0,0
521,8,57.3203160310795,Basic,50,1,35,0,0
1941,57,120.51487907930412,Basic,50,2,30,1,0
3268,55,264.2075493775384,Basic,20,0,26,0,0
1706,21,121.92401211567967,Basic,50,4,12,0,0
1027,30,67.660432032412,Basic,50,3,46,0,0
3670,35,49.477011637786674,Pro,50,3,10,1,0
